0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,15,0,0,0,0,1,0,0,0,0,1,1
2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,35,0,0,0,0,0
0,0,0,0,0,0,0,0,0,21,0,0,0,0,0
0,0,0,0,0,1,0,1,0,0,13,5,0,0,0
0,0,0,0,0,0,0,0,0,0,6,0,1,0,0
